"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 1999","246.25","253.00","253.00","245.75","7.14K","-1.50%"
"Jun 30, 1999","250.00","250.00","252.00","246.50","11.43K","-0.10%"
"Jun 29, 1999","250.25","253.25","256.50","249.50","23.98K","-0.89%"
"Jun 28, 1999","252.50","250.50","255.00","250.50","15.69K","0.50%"
"Jun 25, 1999","251.25","250.00","254.50","248.75","14.42K","0.50%"
"Jun 24, 1999","250.00","252.00","253.00","248.00","16.13K","-0.79%"
"Jun 23, 1999","252.00","249.75","252.50","248.00","13.74K","0.70%"
"Jun 22, 1999","250.25","254.00","256.25","249.75","12.49K","-1.77%"
"Jun 21, 1999","254.75","255.50","258.00","253.50","11.54K","0.00%"
"Jun 18, 1999","254.75","254.00","258.25","251.50","12.92K","-0.10%"
"Jun 17, 1999","255.00","257.00","260.50","254.75","15.61K","-0.87%"
"Jun 16, 1999","257.25","258.50","260.00","256.50","11.14K","-0.68%"
"Jun 15, 1999","259.00","262.50","264.00","257.50","19.83K","-1.43%"
"Jun 14, 1999","262.75","256.75","263.00","254.00","16.13K","2.24%"
"Jun 11, 1999","257.00","259.50","263.00","256.25","17.45K","-1.06%"
"Jun 10, 1999","259.75","255.00","260.00","254.50","17.85K","1.86%"
"Jun 09, 1999","255.00","255.00","258.75","251.75","19.16K","-0.10%"
"Jun 08, 1999","255.25","256.75","258.00","254.50","11.48K","-0.97%"
"Jun 07, 1999","257.75","257.25","263.50","257.25","18.60K","0.39%"
"Jun 04, 1999","256.75","254.00","261.50","256.50","15.18K","-1.63%"
"Jun 03, 1999","261.00","254.00","261.50","254.00","26.04K","3.06%"
"Jun 02, 1999","253.25","251.75","253.50","246.50","24.17K","0.60%"
"Jun 01, 1999","251.75","252.25","252.25","247.00","15.92K","-0.20%"
"May 28, 1999","252.25","250.00","254.00","250.00","15.35K","0.90%"
"May 27, 1999","250.00","247.00","250.50","247.00","6.33K","1.01%"
"May 26, 1999","247.50","248.00","251.00","247.00","12.01K","-0.50%"
"May 25, 1999","248.75","247.50","249.75","247.25","10.31K","0.61%"
"May 24, 1999","247.25","251.25","252.75","246.75","16.99K","-2.75%"
"May 21, 1999","254.25","0.00","0.00","0.00","-","0.00%"
"May 20, 1999","254.25","0.00","0.00","0.00","0.07K","0.00%"
"May 19, 1999","254.25","256.50","256.50","254.25","0.07K","-0.68%"
"May 18, 1999","256.00","254.50","256.00","249.50","0.19K","0.29%"
"May 17, 1999","255.25","253.00","256.50","253.00","0.71K","0.89%"
"May 14, 1999","253.00","264.00","264.00","252.00","0.29K","-3.80%"
"May 13, 1999","263.00","264.00","265.50","263.00","1.32K","0.38%"
"May 12, 1999","262.00","259.50","264.00","259.50","0.41K","1.35%"
"May 11, 1999","258.50","255.00","258.50","255.00","0.08K","1.08%"
"May 10, 1999","255.75","256.00","256.00","252.75","0.08K","0.20%"
"May 07, 1999","255.25","253.00","255.25","249.25","2.57K","0.89%"
"May 06, 1999","253.00","251.50","253.25","250.75","4.05K","0.20%"
"May 05, 1999","252.50","251.50","254.50","250.50","5.22K","-0.10%"
"May 04, 1999","252.75","255.00","256.50","251.00","3.86K","-0.79%"
"May 03, 1999","254.75","258.00","260.75","253.00","5.83K","0.99%"
"May 01, 1999","252.25","258.00","265.50","246.75","85.75K","-2.61%"
"Apr 30, 1999","259.00","252.00","260.00","251.75","8.37K","2.47%"
"Apr 29, 1999","252.75","253.00","255.50","251.00","14.41K","0.00%"
"Apr 28, 1999","252.75","249.50","253.00","247.50","6.18K","1.30%"
"Apr 27, 1999","249.50","253.00","256.50","249.00","7.62K","-1.29%"
"Apr 26, 1999","252.75","255.00","255.00","251.00","2.52K","-0.88%"
"Apr 23, 1999","255.00","256.00","258.50","251.50","4.37K","-0.87%"
"Apr 22, 1999","257.25","256.00","261.00","256.00","3.47K","0.00%"
"Apr 21, 1999","257.25","258.00","259.50","255.00","2.20K","-0.48%"
"Apr 20, 1999","258.50","254.00","259.75","252.25","5.80K","2.48%"
"Apr 19, 1999","252.25","256.00","256.00","250.00","4.86K","-1.66%"
"Apr 16, 1999","256.50","263.50","264.00","255.00","5.97K","-2.29%"
"Apr 15, 1999","262.50","258.50","263.50","257.75","5.16K","1.45%"
"Apr 14, 1999","258.75","258.00","263.00","256.75","6.58K","1.07%"
"Apr 13, 1999","256.00","258.50","261.00","253.00","6.27K","-1.06%"
"Apr 12, 1999","258.75","265.75","268.00","258.00","7.38K","-2.63%"
"Apr 09, 1999","265.75","269.00","269.00","265.00","7.30K","-1.12%"
"Apr 08, 1999","268.75","274.75","276.00","268.00","8.33K","-2.18%"
"Apr 07, 1999","274.75","279.00","280.50","272.50","5.03K","-1.70%"
"Apr 06, 1999","279.50","279.25","281.00","273.00","5.05K","0.09%"
"Apr 05, 1999","279.25","276.75","281.50","274.50","6.01K","0.90%"
"Apr 01, 1999","276.75","280.25","281.25","275.75","7.69K","-1.25%"
"Mar 31, 1999","280.25","293.75","295.00","279.50","9.80K","-4.68%"
"Mar 30, 1999","294.00","293.50","297.00","289.25","9.91K","-0.08%"
"Mar 29, 1999","294.25","288.50","294.50","285.50","9.46K","1.82%"
"Mar 26, 1999","289.00","280.00","289.50","279.50","16.79K","2.39%"
"Mar 25, 1999","282.25","269.00","283.00","267.50","11.34K","4.63%"
"Mar 24, 1999","269.75","274.00","278.00","269.00","6.51K","-1.10%"
"Mar 23, 1999","272.75","276.25","276.25","272.50","3.93K","0.28%"
"Mar 22, 1999","272.00","268.00","272.00","267.00","0.15K","1.49%"
"Mar 19, 1999","268.00","266.00","268.00","266.00","0.02K","0.56%"
"Mar 18, 1999","266.50","268.00","269.00","266.00","0.06K","-1.84%"
"Mar 17, 1999","271.50","271.50","273.50","270.00","0.13K","0.93%"
"Mar 16, 1999","269.00","265.00","269.00","262.50","0.12K","1.61%"
"Mar 15, 1999","264.75","262.00","265.50","260.00","0.39K","0.09%"
"Mar 12, 1999","264.50","267.00","269.00","264.50","1.49K","-1.40%"
"Mar 11, 1999","268.25","266.50","269.00","264.50","1.81K","1.23%"
"Mar 10, 1999","265.00","257.00","265.00","257.00","2.36K","3.72%"
"Mar 09, 1999","255.50","259.50","262.50","255.50","2.91K","-1.92%"
"Mar 08, 1999","260.50","260.00","264.00","260.00","4.35K","0.97%"
"Mar 05, 1999","258.00","250.50","258.00","249.75","3.57K","2.18%"
"Mar 04, 1999","252.50","252.00","257.00","250.00","4.68K","0.90%"
"Mar 03, 1999","250.25","251.00","255.50","249.00","7.14K","-1.18%"
"Mar 02, 1999","253.25","248.00","254.00","244.50","7.93K","3.58%"
"Mar 01, 1999","244.50","237.25","245.50","237.25","12.31K","3.06%"
"Feb 26, 1999","237.25","239.00","242.00","236.50","14.81K","-0.63%"
"Feb 25, 1999","238.75","245.00","247.00","238.00","17.48K","-2.25%"
"Feb 24, 1999","244.25","251.75","251.75","243.50","14.37K","-2.98%"
"Feb 23, 1999","251.75","253.00","254.75","251.25","17.72K","0.00%"
"Feb 22, 1999","251.75","255.50","255.75","248.50","14.97K","-1.18%"
"Feb 19, 1999","254.75","258.00","258.50","254.00","17.06K","-1.26%"
"Feb 18, 1999","258.00","254.50","258.50","252.00","17.21K","1.28%"
"Feb 17, 1999","254.75","252.00","255.00","247.00","20.34K","0.99%"
"Feb 16, 1999","252.25","258.00","259.50","251.50","14.48K","-2.04%"
"Feb 12, 1999","257.50","262.75","263.00","257.00","13.21K","-2.00%"
"Feb 11, 1999","262.75","268.25","271.25","262.25","16.12K","-1.68%"
"Feb 10, 1999","267.25","264.00","267.50","261.00","16.01K","1.04%"
"Feb 09, 1999","264.50","266.00","266.25","263.25","12.08K","-0.75%"
"Feb 08, 1999","266.50","270.00","270.00","266.00","9.02K","-1.11%"
"Feb 05, 1999","269.50","268.50","270.00","268.00","8.69K","0.65%"
"Feb 04, 1999","267.75","265.50","268.00","265.25","7.89K","0.75%"
"Feb 03, 1999","265.75","270.25","274.50","265.00","20.29K","-1.67%"
"Feb 02, 1999","270.25","270.25","272.50","269.00","10.78K","0.19%"
"Feb 01, 1999","269.75","274.00","274.50","268.00","16.88K","-2.09%"
"Jan 29, 1999","275.50","273.50","276.00","271.50","14.56K","0.82%"
"Jan 28, 1999","273.25","273.00","276.50","271.00","15.59K","0.28%"
"Jan 27, 1999","272.50","271.25","273.00","267.50","14.23K","0.55%"
"Jan 26, 1999","271.00","270.00","275.00","270.00","13.41K","0.56%"
"Jan 25, 1999","269.50","270.75","270.75","267.00","7.96K","-0.65%"
"Jan 22, 1999","271.25","267.50","272.50","267.00","9.75K","1.21%"
"Jan 21, 1999","268.00","270.50","271.50","263.00","23.51K","-0.92%"
"Jan 20, 1999","270.50","268.50","271.50","267.50","9.99K","0.74%"
"Jan 19, 1999","268.50","276.50","276.50","266.50","28.69K","-3.07%"
"Jan 15, 1999","277.00","276.50","278.50","276.00","6.99K","0.18%"
"Jan 14, 1999","276.50","274.00","277.50","274.00","8.84K","0.82%"
"Jan 13, 1999","274.25","281.50","283.25","271.00","27.18K","-2.58%"
"Jan 12, 1999","281.50","286.00","286.00","280.00","21.89K","-1.49%"
"Jan 11, 1999","285.75","291.75","292.00","285.50","13.71K","-1.89%"
"Jan 08, 1999","291.25","287.00","294.00","286.50","22.72K","1.30%"
"Jan 07, 1999","287.50","287.50","289.50","286.00","15.88K","0.00%"
"Jan 06, 1999","287.50","281.00","288.00","280.00","25.63K","2.59%"
"Jan 05, 1999","280.25","279.50","281.00","277.00","9.69K","0.45%"
"Jan 04, 1999","279.00","276.50","289.00","275.00","8.01K","1.27%"
"Jan 01, 1999","275.50","276.50","294.00","263.00","298.22K","-0.27%"
"Dec 31, 1998","276.25","276.00","277.50","274.00","4.33K","0.09%"
"Dec 30, 1998","276.00","281.50","281.75","275.00","12.92K","-2.04%"
"Dec 29, 1998","281.75","283.00","284.50","281.50","4.83K","-0.27%"
"Dec 28, 1998","282.50","283.00","285.25","280.75","7.37K","-0.09%"
"Dec 24, 1998","282.75","277.50","283.00","277.50","9.15K","1.80%"
"Dec 23, 1998","277.75","277.50","280.00","276.00","6.41K","0.36%"
"Dec 22, 1998","276.75","279.00","281.00","276.00","8.43K","5.43%"
"Dec 21, 1998","262.50","266.00","266.75","261.50","0.15K","-0.94%"
"Dec 18, 1998","265.00","262.50","265.00","260.50","0.33K","0.76%"
"Dec 17, 1998","263.00","266.00","267.50","262.50","0.07K","-0.38%"
"Dec 16, 1998","264.00","263.00","265.00","262.50","0.04K","0.76%"
"Dec 15, 1998","262.00","264.50","266.00","262.00","0.11K","-0.57%"
"Dec 14, 1998","263.50","259.50","264.50","257.00","1.31K","0.96%"
"Dec 11, 1998","261.00","261.50","263.50","259.00","0.41K","-0.57%"
"Dec 10, 1998","262.50","262.50","263.00","259.00","1.57K","0.19%"
"Dec 09, 1998","262.00","270.00","272.50","262.00","2.14K","-3.23%"
"Dec 08, 1998","270.75","269.50","270.75","267.00","2.30K","0.09%"
"Dec 07, 1998","270.50","272.50","273.00","269.00","3.45K","-0.28%"
"Dec 04, 1998","271.25","270.00","273.50","269.50","2.53K","0.28%"
"Dec 03, 1998","270.50","274.00","274.75","270.00","4.84K","-1.55%"
"Dec 02, 1998","274.75","272.50","276.75","272.50","5.98K","0.46%"
"Dec 01, 1998","273.50","277.00","277.75","272.75","6.61K","-1.26%"
"Nov 30, 1998","277.00","276.00","281.00","275.75","9.16K","0.00%"
"Nov 27, 1998","277.00","277.50","280.50","276.75","15.33K","-0.36%"
"Nov 25, 1998","278.00","275.75","279.00","275.75","14.62K","0.72%"
"Nov 24, 1998","276.00","277.50","278.00","274.00","22.38K","-0.36%"
"Nov 23, 1998","277.00","285.00","285.50","276.50","22.18K","-2.98%"
"Nov 20, 1998","285.50","291.00","291.00","284.00","22.14K","-1.89%"
"Nov 19, 1998","291.00","293.00","294.00","289.75","12.93K","-0.68%"
"Nov 18, 1998","293.00","288.50","293.50","288.00","13.17K","1.74%"
"Nov 17, 1998","288.00","286.50","288.75","286.25","5.64K","0.52%"
"Nov 16, 1998","286.50","287.00","289.50","285.50","9.53K","-0.35%"
"Nov 13, 1998","287.50","290.75","292.00","287.00","10.20K","-1.63%"
"Nov 12, 1998","292.25","293.00","295.50","290.00","11.88K","-0.09%"
"Nov 11, 1998","292.50","294.00","295.00","290.50","12.88K","-0.17%"
"Nov 10, 1998","293.00","293.00","295.00","291.00","15.53K","0.00%"
"Nov 09, 1998","293.00","290.00","294.00","290.00","10.17K","1.03%"
"Nov 06, 1998","290.00","287.00","292.00","286.00","15.23K","0.87%"
"Nov 05, 1998","287.50","282.25","288.50","282.25","10.06K","1.14%"
"Nov 04, 1998","284.25","285.00","287.50","283.00","13.24K","-1.13%"
"Nov 03, 1998","287.50","288.00","292.00","284.25","16.24K","0.09%"
"Nov 02, 1998","287.25","293.75","294.25","285.00","22.70K","3.70%"
"Nov 01, 1998","277.00","293.75","295.50","274.00","285.20K","-5.86%"
"Oct 30, 1998","294.25","290.25","296.00","289.50","14.10K","1.29%"
"Oct 29, 1998","290.50","295.50","299.25","289.50","22.01K","-1.53%"
"Oct 28, 1998","295.00","296.00","298.75","293.50","12.87K","-0.08%"
"Oct 27, 1998","295.25","301.00","301.00","295.00","16.94K","-1.50%"
"Oct 26, 1998","299.75","295.00","301.00","293.00","18.87K","1.52%"
"Oct 23, 1998","295.25","295.00","297.00","292.50","14.27K","0.43%"
"Oct 22, 1998","294.00","287.25","294.50","286.00","16.76K","2.44%"
"Oct 21, 1998","287.00","286.00","288.25","282.00","17.58K","0.26%"
"Oct 20, 1998","286.25","293.25","294.00","285.50","22.18K","-2.64%"
"Oct 19, 1998","294.00","295.50","298.00","293.50","12.69K","-0.59%"
